YEAR,MO,DY,HR,ALLSKY_KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,SZA,T2M,PRECTOTCORR,RH2M,WS10M,WD10M
2018,8,13,14,0.69,801.77,737.0,35.7,36.63,0.0,25.56,2.4,84.96
2018,8,13,15,0.69,631.52,603.2,48.4,35.96,0.0,26.0,2.26,81.65
2018,8,13,16,0.64,412.0,396.45,62.05,35.72,0.0,25.94,2.23,76.84
2018,8,13,17,0.52,172.62,167.09,76.15,34.51,0.0,27.38,2.4,68.37
2018,8,13,18,0.27,10.42,10.08,88.42,32.31,0.0,31.5,1.98,53.67
2018,8,13,19,-999.0,0.0,0.0,-999.0,31.56,0.0,33.31,3.18,45.99
2018,8,13,20,-999.0,0.0,0.0,-999.0,31.1,0.0,35.81,5.23,47.85
2018,8,13,21,-999.0,0.0,0.0,-999.0,29.83,0.0,41.69,6.22,54.35
2018,8,13,22,-999.0,0.0,0.0,-999.0,28.06,0.0,50.62,6.82,65.84
2018,8,13,23,-999.0,0.0,0.0,-999.0,26.39,0.0,59.56,6.43,74.65
2018,8,14,0,-999.0,0.0,0.0,-999.0,25.06,0.0,67.38,5.6,81.66
2018,8,14,1,-999.0,0.0,0.0,-999.0,24.09,0.0,73.44,4.65,88.17
2018,8,14,2,-999.0,0.0,0.0,-999.0,23.44,0.0,77.5,3.96,94.41
2018,8,14,3,-999.0,0.0,0.0,-999.0,23.05,0.0,79.56,3.69,99.38
2018,8,14,4,-999.0,0.0,0.0,-999.0,22.9,0.0,80.19,3.57,102.88
2018,8,14,5,-999.0,0.0,0.0,-999.0,22.83,0.0,80.25,3.46,105.2
2018,8,14,6,0.45,4.02,7.28,89.3,22.76,0.0,80.06,3.38,106.09
2018,8,14,7,0.52,134.58,137.73,78.38,23.67,0.0,74.56,4.42,105.9
2018,8,14,8,0.64,368.38,371.61,64.23,25.81,0.0,62.69,5.21,105.04
2018,8,14,9,0.7,590.55,590.58,50.44,28.75,0.0,48.56,5.24,104.43
2018,8,14,10,0.73,769.6,761.02,37.48,31.63,0.0,36.75,4.91,106.73
2018,8,14,11,0.74,886.98,878.04,26.58,34.05,0.0,28.88,4.58,112.27
2018,8,14,12,0.73,945.02,912.47,21.22,35.75,0.0,24.44,4.38,119.4
2018,8,14,13,0.72,913.05,862.68,25.23,36.7,0.0,21.88,4.27,123.14
2018,8,14,14,0.7,807.45,751.78,35.56,36.98,0.0,20.19,4.33,122.54
2018,8,14,15,0.64,635.23,562.09,48.32,36.76,0.0,19.44,4.54,117.71
2018,8,14,16,0.63,412.67,394.89,62.02,35.95,0.0,19.69,4.89,110.66
2018,8,14,17,0.51,171.6,160.7,76.14,34.48,0.0,21.31,5.19,103.85
2018,8,14,18,0.35,10.0,12.85,88.43,31.38,0.0,26.56,3.98,96.43
2018,8,14,19,-999.0,0.0,0.0,-999.0,30.12,0.0,31.75,5.39,91.66
2018,8,14,20,-999.0,0.0,0.0,-999.0,28.88,0.0,38.75,6.1,90.22
2018,8,14,21,-999.0,0.0,0.0,-999.0,27.44,0.0,47.62,7.15,92.01
2018,8,14,22,-999.0,0.0,0.0,-999.0,25.96,0.0,56.19,7.72,94.93
2018,8,14,23,-999.0,0.0,0.0,-999.0,24.73,0.0,62.38,7.33,98.34
2018,8,15,0,-999.0,0.0,0.0,-999.0,23.76,0.0,67.12,6.52,101.96
2018,8,15,1,-999.0,0.0,0.0,-999.0,22.98,0.0,71.12,5.67,105.99
2018,8,15,2,-999.0,0.0,0.0,-999.0,22.23,0.0,74.94,4.92,110.36
2018,8,15,3,-999.0,0.0,0.0,-999.0,21.52,0.0,78.62,4.09,113.87
2018,8,15,4,-999.0,0.0,0.0,-999.0,20.9,0.0,82.12,3.6,112.33
2018,8,15,5,-999.0,0.0,0.0,-999.0,20.32,0.0,85.69,2.91,109.26
2018,8,15,6,0.45,4.3,7.43,89.28,19.79,0.0,89.19,1.99,114.85
2018,8,15,7,0.53,139.95,143.76,78.29,21.71,0.0,79.69,4.18,118.72
2018,8,15,8,0.66,378.88,383.57,64.1,24.88,0.0,63.88,5.98,113.82
2018,8,15,9,0.71,604.75,605.03,50.29,28.06,0.0,48.81,5.98,114.29
2018,8,15,10,0.73,785.33,779.27,37.27,31.03,0.0,37.25,5.61,115.57
2018,8,15,11,0.76,903.42,899.04,26.31,33.52,0.0,29.62,5.32,115.47
2018,8,15,12,0.76,954.65,940.31,20.91,35.38,0.0,24.81,5.13,113.87
2018,8,15,13,0.74,919.9,892.23,25.0,36.51,0.0,22.12,5.1,109.71
2018,8,15,14,0.7,811.95,756.85,35.43,37.0,0.0,20.94,5.17,103.53
2018,8,15,15,0.63,639.5,561.9,48.24,36.81,0.0,21.0,5.37,99.22
2018,8,15,16,0.57,418.52,357.73,61.98,35.98,0.0,22.31,5.74,96.72
2018,8,15,17,0.47,177.1,149.22,76.12,34.38,0.0,24.94,6.17,94.21
2018,8,15,18,0.35,10.38,12.7,88.43,31.81,0.0,30.0,5.62,90.88
2018,8,15,19,-999.0,0.0,0.0,-999.0,30.08,0.0,34.88,6.13,89.42
2018,8,15,20,-999.0,0.0,0.0,-999.0,28.52,0.0,40.25,6.34,91.41
2018,8,15,21,-999.0,0.0,0.0,-999.0,27.01,0.0,47.44,7.37,95.9
2018,8,15,22,-999.0,0.0,0.0,-999.0,25.63,0.0,55.12,7.09,99.58
2018,8,15,23,-999.0,0.0,0.0,-999.0,24.53,0.0,61.75,6.46,102.99
2018,8,16,0,-999.0,0.0,0.0,-999.0,23.58,0.0,67.44,5.86,108.75
2018,8,16,1,-999.0,0.0,0.0,-999.0,22.73,0.0,72.62,5.18,115.1
2018,8,16,2,-999.0,0.0,0.0,-999.0,22.05,0.0,76.88,4.75,120.32
2018,8,16,3,-999.0,0.0,0.0,-999.0,21.58,0.0,79.88,4.31,123.78
2018,8,16,4,-999.0,0.0,0.0,-999.0,21.23,0.0,82.19,3.55,126.49
2018,8,16,5,-999.0,0.0,0.0,-999.0,20.88,0.0,84.44,2.73,130.94
2018,8,16,6,0.38,4.48,6.65,89.25,20.71,0.0,85.75,2.59,134.27
2018,8,16,7,0.49,141.85,133.7,78.19,22.66,0.0,77.0,4.63,127.26
2018,8,16,8,0.65,379.9,377.95,63.98,26.07,0.0,61.31,6.85,115.89
2018,8,16,9,0.71,603.0,606.31,50.12,29.15,0.0,47.44,6.9,111.39
2018,8,16,10,0.71,781.45,749.75,37.07,31.84,0.0,37.56,6.45,109.91
2018,8,16,11,0.64,897.0,761.02,26.04,34.05,0.0,30.94,6.13,109.66
2018,8,16,12,0.67,930.1,837.01,20.61,35.66,0.0,27.0,5.96,109.6
2018,8,16,13,0.69,896.3,829.28,24.78,36.63,0.0,25.31,5.88,108.77
2018,8,16,14,0.64,789.12,696.25,35.3,36.94,0.0,25.0,5.81,107.19
2018,8,16,15,0.64,618.6,567.83,48.17,36.44,0.0,25.75,5.86,104.98
2018,8,16,16,0.59,400.95,370.17,61.95,35.48,0.0,27.25,6.05,102.37
2018,8,16,17,0.48,166.12,153.04,76.12,33.92,0.0,30.06,6.19,100.18
2018,8,16,18,0.34,9.58,12.2,88.43,32.08,0.0,33.81,5.44,97.43
2018,8,16,19,-999.0,0.0,0.0,-999.0,30.76,0.0,37.06,5.59,94.01
2018,8,16,20,-999.0,0.0,0.0,-999.0,29.55,0.0,41.06,6.48,92.9
2018,8,16,21,-999.0,0.0,0.0,-999.0,27.95,0.0,48.44,7.72,95.51
2018,8,16,22,-999.0,0.0,0.0,-999.0,26.27,0.0,57.44,7.71,99.92
2018,8,16,23,-999.0,0.0,0.0,-999.0,24.96,0.0,65.12,7.28,105.75
2018,8,17,0,-999.0,0.0,0.0,-999.0,24.02,0.0,70.62,6.85,111.91
2018,8,17,1,-999.0,0.0,0.0,-999.0,23.28,0.0,74.88,6.31,116.95
2018,8,17,2,-999.0,0.0,0.0,-999.0,22.68,0.0,78.12,5.87,120.01
2018,8,17,3,-999.0,0.0,0.0,-999.0,22.19,0.0,80.44,5.56,122.08
2018,8,17,4,-999.0,0.0,0.0,-999.0,21.79,0.0,82.0,5.13,124.2
2018,8,17,5,-999.0,0.0,0.0,-999.0,21.36,0.0,83.44,4.51,126.06
2018,8,17,6,0.41,4.65,7.48,89.22,20.9,0.0,85.31,3.68,130.09
2018,8,17,7,0.54,142.75,147.81,78.08,22.68,0.0,75.88,5.65,130.01
2018,8,17,8,0.66,383.52,390.39,63.84,25.73,0.0,60.12,7.38,125.31
2018,8,17,9,0.72,611.65,613.48,49.97,28.71,0.0,46.69,7.14,124.47
2018,8,17,10,0.74,795.17,785.19,36.87,31.34,0.0,37.06,6.58,125.82
2018,8,17,11,0.75,911.3,892.23,25.77,33.56,0.0,30.06,6.18,127.19
2018,8,17,12,0.77,967.35,953.09,20.29,35.28,0.0,25.0,5.93,127.46
2018,8,17,13,0.76,932.05,918.69,24.55,36.38,0.0,21.94,5.87,126.06
2018,8,17,14,0.75,822.75,816.77,35.17,36.86,0.0,20.38,5.94,123.15
2018,8,17,15,0.7,648.42,623.63,48.1,36.65,0.0,20.12,6.14,120.09
2018,8,17,16,0.61,424.9,380.11,61.91,35.77,0.0,21.06,6.45,117.56
2018,8,17,17,0.48,179.67,154.37,76.12,34.15,0.0,23.62,6.67,115.3
2018,8,17,18,0.35,10.3,12.73,88.44,31.49,0.0,28.94,5.6,111.7
2018,8,17,19,-999.0,0.0,0.0,-999.0,29.83,0.0,34.12,5.89,107.14
2018,8,17,20,-999.0,0.0,0.0,-999.0,28.47,0.0,39.31,6.0,104.49
2018,8,17,21,-999.0,0.0,0.0,-999.0,27.18,0.0,44.81,6.47,104.56
2018,8,17,22,-999.0,0.0,0.0,-999.0,25.95,0.0,50.56,6.93,107.99
2018,8,17,23,-999.0,0.0,0.0,-999.0,24.86,0.0,56.5,6.57,112.45
2018,8,18,0,-999.0,0.0,0.0,-999.0,23.86,0.0,63.0,6.24,117.75
2018,8,18,1,-999.0,0.0,0.0,-999.0,22.92,0.0,69.25,5.86,122.31
2018,8,18,2,-999.0,0.0,0.0,-999.0,22.08,0.0,74.44,5.36,125.57
2018,8,18,3,-999.0,0.0,0.0,-999.0,21.34,0.0,78.62,4.77,128.35
2018,8,18,4,-999.0,0.0,0.0,-999.0,20.71,0.0,81.88,4.11,131.45
2018,8,18,5,-999.0,0.0,0.0,-999.0,20.08,0.0,85.0,3.35,135.66
2018,8,18,6,0.4,4.88,7.48,89.2,19.66,0.0,87.12,2.97,139.91
2018,8,18,7,0.54,146.17,149.77,77.98,21.6,0.0,76.5,5.14,140.24
2018,8,18,8,0.67,390.52,393.8,63.72,24.79,0.0,58.44,7.26,135.7
2018,8,18,9,0.73,621.4,624.62,49.8,27.72,0.0,44.62,7.36,134.96
2018,8,18,10,0.75,805.52,802.37,36.66,30.41,0.0,35.06,6.98,135.09
2018,8,18,11,0.77,923.33,914.18,25.49,32.8,0.0,28.38,6.7,134.72
2018,8,18,12,0.77,977.67,962.9,19.98,34.73,0.0,23.88,6.49,133.73
2018,8,18,13,0.77,936.8,927.64,24.33,36.02,0.0,20.88,6.32,131.39
2018,8,18,14,0.7,821.95,753.23,35.05,36.61,0.0,19.12,6.17,128.32
2018,8,18,15,0.68,643.15,604.09,48.03,36.49,0.0,18.62,6.09,124.87
2018,8,18,16,0.62,416.1,393.3,61.88,35.63,0.0,19.19,6.13,121.34
2018,8,18,17,0.51,171.52,161.21,76.11,34.05,0.0,21.06,6.09,117.68
2018,8,18,18,0.31,9.65,11.18,88.45,30.83,0.0,26.31,4.53,111.78
2018,8,18,19,-999.0,0.0,0.0,-999.0,29.44,0.0,30.69,5.68,107.79
2018,8,18,20,-999.0,0.0,0.0,-999.0,28.17,0.0,36.19,6.01,107.8
2018,8,18,21,-999.0,0.0,0.0,-999.0,26.86,0.0,42.81,6.38,110.21
2018,8,18,22,-999.0,0.0,0.0,-999.0,25.51,0.0,50.81,7.43,116.08
2018,8,18,23,-999.0,0.0,0.0,-999.0,24.29,0.0,57.44,6.99,122.13
2018,8,19,0,-999.0,0.0,0.0,-999.0,23.29,0.0,63.19,6.51,127.49
2018,8,19,1,-999.0,0.0,0.0,-999.0,22.44,0.0,68.38,6.04,131.12
2018,8,19,2,-999.0,0.0,0.0,-999.0,21.64,0.0,73.31,5.59,133.08
2018,8,19,3,-999.0,0.0,0.0,-999.0,20.91,0.0,77.81,5.04,134.31
2018,8,19,4,-999.0,0.0,0.0,-999.0,20.35,0.0,81.31,4.43,134.14
2018,8,19,5,-999.0,0.0,0.0,-999.0,19.94,0.0,84.06,3.71,134.4
2018,8,19,6,0.38,5.02,7.5,89.16,19.52,0.0,86.88,2.67,138.09
2018,8,19,7,0.52,141.35,145.93,77.87,21.48,0.0,77.25,4.83,137.49
2018,8,19,8,0.58,386.48,339.8,63.59,24.62,0.0,62.31,6.97,133.05
2018,8,19,9,0.61,612.98,526.43,49.64,27.67,0.0,49.38,7.28,132.09
2018,8,19,10,0.62,792.77,667.74,36.45,30.48,0.0,39.12,6.95,129.48
2018,8,19,11,0.66,910.12,784.94,25.21,32.87,0.0,31.56,6.67,124.45
2018,8,19,12,0.7,955.55,865.91,19.66,34.76,0.0,26.44,6.56,119.22
2018,8,19,13,0.73,920.02,893.58,24.1,35.98,0.0,23.12,6.51,115.83
2018,8,19,14,0.74,810.45,805.94,34.92,36.49,0.0,21.44,6.51,114.38
2018,8,19,15,0.72,635.77,639.39,47.97,36.34,0.0,20.81,6.61,114.29
2018,8,19,16,0.67,412.52,419.16,61.85,35.44,0.0,21.44,6.81,114.92
2018,8,19,17,0.55,171.6,176.01,76.11,33.77,0.0,23.56,6.9,116.13
2018,8,19,18,0.35,9.73,12.57,88.45,31.0,0.0,28.25,5.74,115.9
2018,8,19,19,-999.0,0.0,0.0,-999.0,29.15,0.0,33.06,5.86,114.41
2018,8,19,20,-999.0,0.0,0.0,-999.0,27.72,0.0,38.06,6.04,113.58
2018,8,19,21,-999.0,0.0,0.0,-999.0,26.36,0.0,43.56,6.13,113.43
2018,8,19,22,-999.0,0.0,0.0,-999.0,25.1,0.0,49.19,6.7,115.94
2018,8,19,23,-999.0,0.0,0.0,-999.0,23.94,0.0,55.06,6.69,119.14
2018,8,20,0,-999.0,0.0,0.0,-999.0,22.89,0.0,61.12,6.17,123.59
2018,8,20,1,-999.0,0.0,0.0,-999.0,21.9,0.0,66.88,5.52,128.28
2018,8,20,2,-999.0,0.0,0.0,-999.0,21.02,0.0,72.0,4.9,132.87
2018,8,20,3,-999.0,0.0,0.0,-999.0,20.36,0.0,76.31,4.4,136.73
2018,8,20,4,-999.0,0.0,0.0,-999.0,19.89,0.0,79.81,4.08,139.9
2018,8,20,5,-999.0,0.0,0.0,-999.0,19.55,0.0,82.44,3.84,143.27
2018,8,20,6,0.35,4.77,7.13,89.12,19.33,0.0,84.19,3.6,149.76
2018,8,20,7,0.48,131.6,135.89,77.75,21.05,0.0,76.25,5.25,150.69
2018,8,20,8,0.59,363.52,348.15,63.45,24.37,0.0,61.5,7.58,138.97
2018,8,20,9,0.63,588.5,549.63,49.48,27.47,0.0,49.0,7.94,133.4
2018,8,20,10,0.63,769.62,681.16,36.23,30.27,0.0,39.38,7.52,130.41
2018,8,20,11,0.55,888.2,663.19,24.92,32.68,0.0,32.31,7.12,127.83
2018,8,20,12,0.7,970.75,874.65,19.34,34.62,0.0,27.31,6.87,125.42
2018,8,20,13,0.67,933.08,816.45,23.88,35.98,0.0,24.44,6.76,122.92
2018,8,20,14,0.74,821.02,813.09,34.8,36.63,0.0,23.19,6.73,120.26
2018,8,20,15,0.72,644.25,640.84,47.91,36.46,0.0,23.38,6.8,117.86
2018,8,20,16,0.66,418.4,417.91,61.83,35.6,0.0,24.56,6.95,116.28
2018,8,20,17,0.55,173.5,174.69,76.11,33.99,0.0,27.19,6.98,115.25
2018,8,20,18,0.35,9.8,12.69,88.46,31.37,0.0,32.44,5.77,113.79
2018,8,20,19,-999.0,0.0,0.0,-999.0,29.62,0.0,37.38,5.69,112.8
2018,8,20,20,-999.0,0.0,0.0,-999.0,28.23,0.0,42.38,5.64,112.8
2018,8,20,21,-999.0,0.0,0.0,-999.0,26.93,0.0,47.94,6.0,113.39
2018,8,20,22,-999.0,0.0,0.0,-999.0,25.69,0.0,53.81,6.44,116.81
2018,8,20,23,-999.0,0.0,0.0,-999.0,24.51,0.0,59.62,5.98,122.2
2018,8,21,0,-999.0,0.0,0.0,-999.0,23.49,0.0,65.62,5.51,127.28
2018,8,21,1,-999.0,0.0,0.0,-999.0,22.55,0.0,71.56,5.06,131.87
2018,8,21,2,-999.0,0.0,0.0,-999.0,21.69,0.0,77.0,4.54,135.14
2018,8,21,3,-999.0,0.0,0.0,-999.0,21.01,0.0,81.38,4.1,138.56
2018,8,21,4,-999.0,0.0,0.0,-999.0,20.43,0.0,85.06,3.56,142.4
2018,8,21,5,-999.0,0.0,0.0,-999.0,19.94,0.0,88.12,3.04,146.11
2018,8,21,6,0.37,5.4,7.78,89.09,19.58,0.0,90.38,2.62,150.68
2018,8,21,7,0.5,146.35,141.34,77.64,21.58,0.0,79.69,4.68,147.35
2018,8,21,8,0.6,388.98,359.36,63.31,24.87,0.0,62.62,6.97,136.5
2018,8,21,9,0.64,618.55,558.44,49.3,27.91,0.0,49.38,7.06,131.63
2018,8,21,10,0.6,801.5,649.11,36.02,30.65,0.0,39.62,6.54,129.23
2018,8,21,11,0.73,918.45,876.41,24.64,33.01,0.0,32.38,6.15,127.0
2018,8,21,12,0.75,963.17,945.53,19.01,34.87,0.0,27.31,5.94,124.17
2018,8,21,13,0.65,923.85,790.89,23.66,36.15,0.0,24.06,5.88,120.92
2018,8,21,14,0.72,809.85,789.7,34.68,36.74,0.0,22.25,5.93,117.78
2018,8,21,15,0.69,631.23,614.35,47.84,36.64,0.0,21.62,6.11,115.38
2018,8,21,16,0.63,405.3,399.27,61.8,35.82,0.0,22.12,6.39,113.78
2018,8,21,17,0.51,164.65,163.21,76.11,34.23,0.0,24.06,6.64,111.91
2018,8,21,18,0.34,9.25,12.1,88.47,31.44,0.0,28.94,5.54,108.49
2018,8,21,19,-999.0,0.0,0.0,-999.0,29.69,0.0,33.75,5.96,105.97
2018,8,21,20,-999.0,0.0,0.0,-999.0,28.22,0.0,39.06,6.14,105.43
2018,8,21,21,-999.0,0.0,0.0,-999.0,26.8,0.0,45.19,6.7,107.15
2018,8,21,22,-999.0,0.0,0.0,-999.0,25.44,0.0,52.12,7.02,111.34
2018,8,21,23,-999.0,0.0,0.0,-999.0,24.19,0.0,59.38,6.58,116.2
2018,8,22,0,-999.0,0.0,0.0,-999.0,23.03,0.0,67.19,6.11,121.62
2018,8,22,1,-999.0,0.0,0.0,-999.0,22.05,0.0,74.38,5.51,126.76
2018,8,22,2,-999.0,0.0,0.0,-999.0,21.32,0.0,79.88,5.0,131.89
2018,8,22,3,-999.0,0.0,0.0,-999.0,20.8,0.0,83.5,4.45,137.06
2018,8,22,4,-999.0,0.0,0.0,-999.0,20.44,0.0,85.81,4.03,140.91
2018,8,22,5,-999.0,0.0,0.0,-999.0,20.14,0.0,87.56,3.62,144.22
2018,8,22,6,0.37,5.65,8.05,89.05,19.95,0.0,88.5,3.39,147.7
2018,8,22,7,0.52,146.65,151.09,77.52,21.92,0.0,77.56,5.39,147.0
2018,8,22,8,0.66,386.45,391.84,63.17,25.14,0.0,61.0,7.18,140.25
2018,8,22,9,0.71,615.55,618.3,49.13,28.17,0.0,48.25,7.26,136.92
2018,8,22,10,0.74,798.77,799.23,35.8,30.89,0.0,38.69,6.87,134.95
2018,8,22,11,0.75,917.27,908.04,24.35,33.19,0.0,31.69,6.48,132.31
2018,8,22,12,0.77,983.0,967.45,18.68,34.99,0.0,26.81,6.15,129.02
2018,8,22,13,0.77,944.08,933.11,23.44,36.2,0.0,23.69,6.01,124.14
2018,8,22,14,0.76,830.12,831.62,34.56,36.75,0.0,21.81,5.95,119.39
2018,8,22,15,0.73,650.73,654.23,47.79,36.66,0.0,21.12,6.01,115.13
2018,8,22,16,0.68,422.6,429.58,61.78,35.87,0.0,21.81,6.23,111.41
2018,8,22,17,0.57,176.67,180.87,76.12,34.31,0.0,24.0,6.4,108.57
2018,8,22,18,0.36,9.98,12.74,88.48,31.74,0.0,28.81,5.42,104.52
2018,8,22,19,-999.0,0.0,0.0,-999.0,30.23,0.0,33.38,5.82,100.21
2018,8,22,20,-999.0,0.0,0.0,-999.0,28.89,0.0,38.56,7.21,100.49
2018,8,22,21,-999.0,0.0,0.0,-999.0,27.19,0.0,45.62,8.32,104.84
2018,8,22,22,-999.0,0.0,0.0,-999.0,25.49,0.0,53.88,8.24,111.7
2018,8,22,23,-999.0,0.0,0.0,-999.0,24.22,0.0,61.56,7.51,118.78
2018,8,23,0,-999.0,0.0,0.0,-999.0,23.33,0.0,67.5,6.79,124.64
2018,8,23,1,-999.0,0.0,0.0,-999.0,22.61,0.0,71.75,6.28,129.5
2018,8,23,2,-999.0,0.0,0.0,-999.0,21.94,0.0,75.12,5.69,133.83
2018,8,23,3,-999.0,0.0,0.0,-999.0,21.34,0.0,77.88,5.24,136.69
2018,8,23,4,-999.0,0.0,0.0,-999.0,20.8,0.0,80.06,4.9,138.49
2018,8,23,5,-999.0,0.0,0.0,-999.0,20.28,0.0,82.0,4.58,139.98
2018,8,23,6,0.37,6.08,8.48,89.02,19.89,0.0,83.38,4.23,141.37
2018,8,23,7,0.55,153.8,158.3,77.41,21.62,0.0,73.69,5.84,142.06
2018,8,23,8,0.66,395.8,402.0,63.03,24.84,0.0,55.94,7.6,138.75
2018,8,23,9,0.72,625.6,628.58,48.96,27.87,0.0,42.12,7.22,137.06
2018,8,23,10,0.72,809.02,781.24,35.58,30.66,0.0,32.5,6.38,135.2
2018,8,23,11,0.76,929.38,920.59,24.06,33.06,0.0,25.88,5.71,132.84
2018,8,23,12,0.77,986.17,969.14,18.34,34.88,0.0,21.69,5.24,130.46
2018,8,23,13,0.77,947.25,936.18,23.22,36.07,0.0,19.19,4.98,127.03
2018,8,23,14,0.76,833.65,835.42,34.45,36.6,0.0,18.06,4.85,122.36
2018,8,23,15,0.73,653.48,657.4,47.73,36.51,0.0,18.0,4.83,117.97
2018,8,23,16,0.69,424.65,432.12,61.77,35.77,0.0,19.0,5.0,114.04
2018,8,23,17,0.57,177.8,181.77,76.12,34.31,0.0,21.56,5.29,110.42
2018,8,23,18,0.3,10.05,10.58,88.48,31.14,0.0,27.69,4.06,105.29
2018,8,23,19,-999.0,0.0,0.0,-999.0,30.11,0.0,32.25,5.79,101.77
2018,8,23,20,-999.0,0.0,0.0,-999.0,28.97,0.0,37.75,6.58,101.36
2018,8,23,21,-999.0,0.0,0.0,-999.0,27.16,0.0,46.0,8.64,105.8
2018,8,23,22,-999.0,0.0,0.0,-999.0,25.44,0.0,53.69,8.53,112.39
2018,8,23,23,-999.0,0.0,0.0,-999.0,24.3,0.0,59.69,7.7,118.96
2018,8,24,0,-999.0,0.0,0.0,-999.0,23.49,0.0,64.81,6.87,125.14
2018,8,24,1,-999.0,0.0,0.0,-999.0,22.84,0.0,69.12,6.23,129.4
2018,8,24,2,-999.0,0.0,0.0,-999.0,22.26,0.0,72.75,5.73,132.07
2018,8,24,3,-999.0,0.0,0.0,-999.0,21.7,0.0,75.75,5.24,134.82
2018,8,24,4,-999.0,0.0,0.0,-999.0,21.22,0.0,78.12,4.72,137.08
2018,8,24,5,-999.0,0.0,0.0,-999.0,20.81,0.0,80.0,4.28,138.48
2018,8,24,6,0.38,6.58,9.05,88.98,20.53,0.0,81.25,3.98,139.86
2018,8,24,7,0.56,160.08,165.16,77.29,22.19,0.0,72.88,5.6,138.11
2018,8,24,8,0.68,407.17,413.75,62.89,25.2,0.0,57.75,7.17,131.73
2018,8,24,9,0.73,638.02,641.43,48.79,28.32,0.0,43.94,6.89,127.58
2018,8,24,10,0.76,820.8,822.26,35.36,31.23,0.0,34.0,6.21,124.75
2018,8,24,11,0.77,936.95,928.77,23.77,33.69,0.0,27.19,5.68,122.71
2018,8,24,12,0.77,990.48,972.3,18.02,35.53,0.0,22.81,5.34,121.37
2018,8,24,13,0.77,950.58,938.6,23.0,36.67,0.0,20.44,5.18,119.73
2018,8,24,14,0.77,837.12,837.41,34.34,37.15,0.0,19.69,5.17,118.73
2018,8,24,15,0.73,658.48,660.48,47.68,36.95,0.0,20.25,5.32,117.92
2018,8,24,16,0.7,431.05,436.22,61.74,36.15,0.0,21.69,5.6,116.71
2018,8,24,17,0.58,182.52,185.07,76.12,34.65,0.0,24.31,5.89,114.97
2018,8,24,18,0.34,10.23,11.96,88.49,31.98,0.0,29.25,4.99,110.73
2018,8,24,19,-999.0,0.0,0.0,-999.0,30.46,0.0,33.25,5.74,106.19
2018,8,24,20,-999.0,0.0,0.0,-999.0,28.98,0.0,37.88,6.09,103.64
2018,8,24,21,-999.0,0.0,0.0,-999.0,27.48,0.0,44.38,7.35,104.35
2018,8,24,22,-999.0,0.0,0.0,-999.0,26.0,0.0,52.56,7.13,108.93
2018,8,24,23,-999.0,0.0,0.0,-999.0,24.93,0.0,60.06,6.27,114.14
2018,8,25,0,-999.0,0.0,0.0,-999.0,24.03,0.0,66.81,5.43,121.22
2018,8,25,1,-999.0,0.0,0.0,-999.0,23.2,0.0,72.56,4.82,130.14
2018,8,25,2,-999.0,0.0,0.0,-999.0,22.53,0.0,76.88,4.3,138.69
2018,8,25,3,-999.0,0.0,0.0,-999.0,22.03,0.0,79.88,3.9,142.81
2018,8,25,4,-999.0,0.0,0.0,-999.0,21.65,0.0,82.12,3.53,142.09
2018,8,25,5,-999.0,0.0,0.0,-999.0,21.34,0.0,83.88,3.25,139.38
2018,8,25,6,0.36,6.42,8.93,88.94,21.16,0.0,84.88,3.27,136.65
2018,8,25,7,0.54,154.67,158.48,77.16,22.93,0.0,75.5,5.44,133.84
2018,8,25,8,0.65,396.15,396.77,62.74,25.9,0.0,60.75,6.88,129.84
2018,8,25,9,0.7,624.45,620.11,48.62,28.99,0.0,48.5,6.73,127.69
2018,8,25,10,0.61,806.98,665.87,35.14,31.78,0.0,39.5,6.13,127.8
2018,8,25,11,0.68,922.95,831.01,23.48,34.07,0.0,32.88,5.59,129.1
2018,8,25,12,0.75,969.35,949.77,17.68,35.83,0.0,28.06,5.22,130.15
2018,8,25,13,0.75,930.1,916.57,22.79,37.08,0.0,24.69,5.05,130.04
2018,8,25,14,0.73,814.85,798.36,34.23,37.67,0.0,22.88,5.05,128.78
2018,8,25,15,0.7,636.92,623.16,47.63,37.66,0.0,22.31,5.15,127.43
2018,8,25,16,0.63,410.98,400.15,61.73,36.94,0.0,23.0,5.36,126.17
2018,8,25,17,0.52,167.35,168.1,76.14,35.52,0.0,24.88,5.62,123.78
2018,8,25,18,0.34,9.15,11.98,88.51,33.05,0.0,29.12,4.74,117.71
2018,8,25,19,-999.0,0.0,0.0,-999.0,31.73,0.0,32.44,5.78,111.5
2018,8,25,20,-999.0,0.0,0.0,-999.0,30.12,0.0,37.44,6.14,110.39
2018,8,25,21,-999.0,0.0,0.0,-999.0,28.36,0.0,45.06,7.26,113.75
2018,8,25,22,-999.0,0.0,0.0,-999.0,26.58,0.0,55.12,8.2,119.89
2018,8,25,23,-999.0,0.0,0.0,-999.0,25.19,0.0,63.69,7.9,128.38
2018,8,26,0,-999.0,0.0,0.0,-999.0,24.19,0.0,69.38,7.22,134.17
2018,8,26,1,-999.0,0.0,0.0,-999.0,23.45,0.0,72.25,6.55,138.67
2018,8,26,2,-999.0,0.0,0.0,-999.0,22.87,0.0,74.0,5.93,141.2
2018,8,26,3,-999.0,0.0,0.0,-999.0,22.39,0.0,75.38,5.36,142.28
